global_node_id,scenario_id,split,node_id,type,diagram_id,diagram_type,canonical_id,is_shared_entity,ip_address,zone
enterprise_v3_0004::MON-01,enterprise_v3_0004,train,MON-01,service,shared_services_topology,shared_services,MON-01,False,10.255.0.5,Monitoring
enterprise_v3_0004::SYSLOG-01,enterprise_v3_0004,train,SYSLOG-01,server,shared_services_topology,shared_services,SYSLOG-01,False,10.255.0.6,Logging
enterprise_v3_0005::BR-RTR-01,enterprise_v3_0005,train,BR-RTR-01,router,branch_topology,branch,BR-RTR-01,True,10.5.1.1,Branch Edge
enterprise_v3_0005::BR-FW-01,enterprise_v3_0005,train,BR-FW-01,firewall,branch_topology,branch,BR-FW-01,False,10.5.1.2,Branch Edge
enterprise_v3_0005::BR-SW-01,enterprise_v3_0005,train,BR-SW-01,switch,branch_topology,branch,BR-SW-01,False,10.5.1.3,Branch LAN
enterprise_v3_0005::BR-APP-01,enterprise_v3_0005,train,BR-APP-01,server,branch_topology,branch,BR-APP-01,True,10.5.1.4,Branch Apps
enterprise_v3_0005::BR-WRK-01,enterprise_v3_0005,train,BR-WRK-01,server,branch_topology,branch,BR-WRK-01,False,10.5.1.5,Branch LAN
enterprise_v3_0005::BR-WRK-02,enterprise_v3_0005,train,BR-WRK-02,server,branch_topology,branch,BR-WRK-02,False,10.5.1.6,Branch LAN
enterprise_v3_0005::BR-WRK-03,enterprise_v3_0005,train,BR-WRK-03,server,branch_topology,branch,BR-WRK-03,False,10.5.1.7,Branch LAN
enterprise_v3_0005::WAN-MPLS-CORE,enterprise_v3_0005,train,WAN-MPLS-CORE,cloud_or_wan,branch_topology,branch,WAN-MPLS-CORE,True,,WAN
enterprise_v3_0005::WAN-ISP-01,enterprise_v3_0005,train,WAN-ISP-01,cloud_or_wan,wan_topology,wan,WAN-ISP-01,False,172.16.5.1,Internet/ISP
enterprise_v3_0005::WAN-ISP-02,enterprise_v3_0005,train,WAN-ISP-02,cloud_or_wan,wan_topology,wan,WAN-ISP-02,False,172.16.5.2,Internet/ISP
enterprise_v3_0005::WAN-PE-01,enterprise_v3_0005,train,WAN-PE-01,router,wan_topology,wan,WAN-PE-01,False,172.16.5.4,WAN PE
enterprise_v3_0005::WAN-PE-02,enterprise_v3_0005,train,WAN-PE-02,router,wan_topology,wan,WAN-PE-02,False,172.16.5.5,WAN PE
enterprise_v3_0005::DC-RTR-01,enterprise_v3_0005,train,DC-RTR-01,router,wan_topology,wan,DC-RTR-01,True,,DC Edge
enterprise_v3_0005::DC-FW-01,enterprise_v3_0005,train,DC-FW-01,firewall,wan_topology,wan,DC-FW-01,True,,DC Edge
enterprise_v3_0005::DC-FW-02,enterprise_v3_0005,train,DC-FW-02,firewall,datacenter_topology,datacenter,DC-FW-02,False,10.105.1.2,DC Edge
enterprise_v3_0005::DC-CORE-SW-01,enterprise_v3_0005,train,DC-CORE-SW-01,switch,datacenter_topology,datacenter,DC-CORE-SW-01,True,10.105.1.4,DC Core
enterprise_v3_0005::DC-CORE-SW-02,enterprise_v3_0005,train,DC-CORE-SW-02,switch,datacenter_topology,datacenter,DC-CORE-SW-02,False,10.105.1.5,DC Core
enterprise_v3_0005::DC-AGG-SW-01,enterprise_v3_0005,train,DC-AGG-SW-01,switch,datacenter_topology,datacenter,DC-AGG-SW-01,True,10.105.1.6,DC Aggregation
enterprise_v3_0005::DC-SRV-01,enterprise_v3_0005,train,DC-SRV-01,server,datacenter_topology,datacenter,DC-SRV-01,False,10.105.1.7,DC Compute
enterprise_v3_0005::DC-SRV-02,enterprise_v3_0005,train,DC-SRV-02,server,datacenter_topology,datacenter,DC-SRV-02,False,10.105.1.8,DC Compute
enterprise_v3_0005::DC-SRV-03,enterprise_v3_0005,train,DC-SRV-03,server,datacenter_topology,datacenter,DC-SRV-03,False,10.105.1.9,DC Compute
enterprise_v3_0005::APP-LB-01,enterprise_v3_0005,train,APP-LB-01,load_balancer,app_db_topology,app_db,APP-LB-01,False,10.205.1.2,App Ingress
enterprise_v3_0005::APP-01,enterprise_v3_0005,train,APP-01,server,app_db_topology,app_db,APP-01,True,10.205.1.3,App Tier
enterprise_v3_0005::APP-02,enterprise_v3_0005,train,APP-02,server,app_db_topology,app_db,APP-02,False,10.205.1.4,App Tier
enterprise_v3_0005::SERVICE-API-01,enterprise_v3_0005,train,SERVICE-API-01,service,app_db_topology,app_db,SERVICE-API-01,False,10.205.1.5,App Tier
enterprise_v3_0005::DB-MASTER,enterprise_v3_0005,train,DB-MASTER,database,app_db_topology,app_db,DB-MASTER,False,10.205.1.6,DB Tier
enterprise_v3_0005::DB-CACHE-01,enterprise_v3_0005,train,DB-CACHE-01,server,app_db_topology,app_db,DB-CACHE-01,False,10.205.1.7,DB Tier
enterprise_v3_0005::DB-REPLICA-01,enterprise_v3_0005,train,DB-REPLICA-01,database,app_db_topology,app_db,DB-REPLICA-01,False,10.205.1.8,DB Tier
enterprise_v3_0005::DB-REPLICA-02,enterprise_v3_0005,train,DB-REPLICA-02,database,app_db_topology,app_db,DB-REPLICA-02,False,10.205.1.9,DB Tier
enterprise_v3_0005::IAM-01,enterprise_v3_0005,train,IAM-01,service,app_db_topology,app_db,IAM-01,True,,Shared Services
enterprise_v3_0005::DNS-01,enterprise_v3_0005,train,DNS-01,service,app_db_topology,app_db,DNS-01,True,,Shared Services
enterprise_v3_0005::AD-01,enterprise_v3_0005,train,AD-01,service,shared_services_topology,shared_services,AD-01,False,10.255.0.1,Identity
enterprise_v3_0005::NTP-01,enterprise_v3_0005,train,NTP-01,service,shared_services_topology,shared_services,NTP-01,False,10.255.0.4,DNS/NTP
enterprise_v3_0005::MON-01,enterprise_v3_0005,train,MON-01,service,shared_services_topology,shared_services,MON-01,False,10.255.0.5,Monitoring
enterprise_v3_0005::SYSLOG-01,enterprise_v3_0005,train,SYSLOG-01,server,shared_services_topology,shared_services,SYSLOG-01,False,10.255.0.6,Logging
enterprise_v3_0006::BR-RTR-01,enterprise_v3_0006,train,BR-RTR-01,router,branch_topology,branch,BR-RTR-01,True,10.6.1.1,Branch Edge
enterprise_v3_0006::BR-FW-01,enterprise_v3_0006,train,BR-FW-01,firewall,branch_topology,branch,BR-FW-01,False,10.6.1.2,Branch Edge
enterprise_v3_0006::BR-SW-01,enterprise_v3_0006,train,BR-SW-01,switch,branch_topology,branch,BR-SW-01,False,10.6.1.3,Branch LAN
enterprise_v3_0006::BR-APP-01,enterprise_v3_0006,train,BR-APP-01,server,branch_topology,branch,BR-APP-01,True,10.6.1.4,Branch Apps
enterprise_v3_0006::BR-WRK-01,enterprise_v3_0006,train,BR-WRK-01,server,branch_topology,branch,BR-WRK-01,False,10.6.1.5,Branch LAN
enterprise_v3_0006::BR-WRK-02,enterprise_v3_0006,train,BR-WRK-02,server,branch_topology,branch,BR-WRK-02,False,10.6.1.6,Branch LAN
enterprise_v3_0006::BR-WRK-03,enterprise_v3_0006,train,BR-WRK-03,server,branch_topology,branch,BR-WRK-03,False,10.6.1.7,Branch LAN
enterprise_v3_0006::WAN-MPLS-CORE,enterprise_v3_0006,train,WAN-MPLS-CORE,cloud_or_wan,branch_topology,branch,WAN-MPLS-CORE,True,,WAN
enterprise_v3_0006::WAN-ISP-01,enterprise_v3_0006,train,WAN-ISP-01,cloud_or_wan,wan_topology,wan,WAN-ISP-01,False,172.16.6.1,Internet/ISP
enterprise_v3_0006::WAN-ISP-02,enterprise_v3_0006,train,WAN-ISP-02,cloud_or_wan,wan_topology,wan,WAN-ISP-02,False,172.16.6.2,Internet/ISP
enterprise_v3_0006::WAN-PE-01,enterprise_v3_0006,train,WAN-PE-01,router,wan_topology,wan,WAN-PE-01,False,172.16.6.4,WAN PE
enterprise_v3_0006::WAN-PE-02,enterprise_v3_0006,train,WAN-PE-02,router,wan_topology,wan,WAN-PE-02,False,172.16.6.5,WAN PE
enterprise_v3_0006::DC-RTR-01,enterprise_v3_0006,train,DC-RTR-01,router,wan_topology,wan,DC-RTR-01,True,,DC Edge
enterprise_v3_0006::DC-FW-01,enterprise_v3_0006,train,DC-FW-01,firewall,wan_topology,wan,DC-FW-01,True,,DC Edge
enterprise_v3_0006::DC-FW-02,enterprise_v3_0006,train,DC-FW-02,firewall,datacenter_topology,datacenter,DC-FW-02,False,10.106.1.2,DC Edge
enterprise_v3_0006::DC-CORE-SW-01,enterprise_v3_0006,train,DC-CORE-SW-01,switch,datacenter_topology,datacenter,DC-CORE-SW-01,True,10.106.1.4,DC Core
enterprise_v3_0006::DC-CORE-SW-02,enterprise_v3_0006,train,DC-CORE-SW-02,switch,datacenter_topology,datacenter,DC-CORE-SW-02,False,10.106.1.5,DC Core
enterprise_v3_0006::DC-AGG-SW-01,enterprise_v3_0006,train,DC-AGG-SW-01,switch,datacenter_topology,datacenter,DC-AGG-SW-01,True,10.106.1.6,DC Aggregation
enterprise_v3_0006::DC-SRV-01,enterprise_v3_0006,train,DC-SRV-01,server,datacenter_topology,datacenter,DC-SRV-01,False,10.106.1.7,DC Compute
enterprise_v3_0006::DC-SRV-02,enterprise_v3_0006,train,DC-SRV-02,server,datacenter_topology,datacenter,DC-SRV-02,False,10.106.1.8,DC Compute
enterprise_v3_0006::DC-SRV-03,enterprise_v3_0006,train,DC-SRV-03,server,datacenter_topology,datacenter,DC-SRV-03,False,10.106.1.9,DC Compute
enterprise_v3_0006::DC-SRV-04,enterprise_v3_0006,train,DC-SRV-04,server,datacenter_topology,datacenter,DC-SRV-04,False,10.106.1.10,DC Compute
enterprise_v3_0006::APP-LB-01,enterprise_v3_0006,train,APP-LB-01,load_balancer,app_db_topology,app_db,APP-LB-01,False,10.206.1.2,App Ingress
enterprise_v3_0006::APP-01,enterprise_v3_0006,train,APP-01,server,app_db_topology,app_db,APP-01,True,10.206.1.3,App Tier
enterprise_v3_0006::APP-02,enterprise_v3_0006,train,APP-02,server,app_db_topology,app_db,APP-02,False,10.206.1.4,App Tier
enterprise_v3_0006::APP-03,enterprise_v3_0006,train,APP-03,server,app_db_topology,app_db,APP-03,False,10.206.1.5,App Tier
enterprise_v3_0006::SERVICE-API-01,enterprise_v3_0006,train,SERVICE-API-01,service,app_db_topology,app_db,SERVICE-API-01,False,10.206.1.6,App Tier
enterprise_v3_0006::DB-MASTER,enterprise_v3_0006,train,DB-MASTER,database,app_db_topology,app_db,DB-MASTER,False,10.206.1.7,DB Tier
enterprise_v3_0006::DB-CACHE-01,enterprise_v3_0006,train,DB-CACHE-01,server,app_db_topology,app_db,DB-CACHE-01,False,10.206.1.8,DB Tier
enterprise_v3_0006::DB-REPLICA-01,enterprise_v3_0006,train,DB-REPLICA-01,database,app_db_topology,app_db,DB-REPLICA-01,False,10.206.1.9,DB Tier
enterprise_v3_0006::DB-REPLICA-02,enterprise_v3_0006,train,DB-REPLICA-02,database,app_db_topology,app_db,DB-REPLICA-02,False,10.206.1.10,DB Tier
enterprise_v3_0006::IAM-01,enterprise_v3_0006,train,IAM-01,service,app_db_topology,app_db,IAM-01,True,,Shared Services
enterprise_v3_0006::DNS-01,enterprise_v3_0006,train,DNS-01,service,app_db_topology,app_db,DNS-01,True,,Shared Services
enterprise_v3_0006::AD-01,enterprise_v3_0006,train,AD-01,service,shared_services_topology,shared_services,AD-01,False,10.255.0.1,Identity
enterprise_v3_0006::NTP-01,enterprise_v3_0006,train,NTP-01,service,shared_services_topology,shared_services,NTP-01,False,10.255.0.4,DNS/NTP
enterprise_v3_0006::MON-01,enterprise_v3_0006,train,MON-01,service,shared_services_topology,shared_services,MON-01,False,10.255.0.5,Monitoring
enterprise_v3_0006::SYSLOG-01,enterprise_v3_0006,train,SYSLOG-01,server,shared_services_topology,shared_services,SYSLOG-01,False,10.255.0.6,Logging
enterprise_v3_0007::BR-RTR-01,enterprise_v3_0007,train,BR-RTR-01,router,branch_topology,branch,BR-RTR-01,True,10.7.1.1,Branch Edge
enterprise_v3_0007::BR-FW-01,enterprise_v3_0007,train,BR-FW-01,firewall,branch_topology,branch,BR-FW-01,False,10.7.1.2,Branch Edge
enterprise_v3_0007::BR-SW-01,enterprise_v3_0007,train,BR-SW-01,switch,branch_topology,branch,BR-SW-01,False,10.7.1.3,Branch LAN
enterprise_v3_0007::BR-APP-01,enterprise_v3_0007,train,BR-APP-01,server,branch_topology,branch,BR-APP-01,False,10.7.1.4,Branch Apps
enterprise_v3_0007::BR-WRK-01,enterprise_v3_0007,train,BR-WRK-01,server,branch_topology,branch,BR-WRK-01,False,10.7.1.5,Branch LAN
enterprise_v3_0007::BR-WRK-02,enterprise_v3_0007,train,BR-WRK-02,server,branch_topology,branch,BR-WRK-02,False,10.7.1.6,Branch LAN
enterprise_v3_0007::BR-WRK-03,enterprise_v3_0007,train,BR-WRK-03,server,branch_topology,branch,BR-WRK-03,False,10.7.1.7,Branch LAN
enterprise_v3_0007::DC-FW-01,enterprise_v3_0007,train,DC-FW-01,firewall,datacenter_topology,datacenter,DC-FW-01,True,10.107.1.1,DC Edge
enterprise_v3_0007::DC-FW-02,enterprise_v3_0007,train,DC-FW-02,firewall,datacenter_topology,datacenter,DC-FW-02,False,10.107.1.2,DC Edge
enterprise_v3_0007::DC-RTR-01,enterprise_v3_0007,train,DC-RTR-01,router,datacenter_topology,datacenter,DC-RTR-01,True,10.107.1.3,DC Edge
enterprise_v3_0007::DC-CORE-SW-01,enterprise_v3_0007,train,DC-CORE-SW-01,switch,datacenter_topology,datacenter,DC-CORE-SW-01,True,10.107.1.4,DC Core
enterprise_v3_0007::DC-CORE-SW-02,enterprise_v3_0007,train,DC-CORE-SW-02,switch,datacenter_topology,datacenter,DC-CORE-SW-02,False,10.107.1.5,DC Core
enterprise_v3_0007::DC-AGG-SW-01,enterprise_v3_0007,train,DC-AGG-SW-01,switch,datacenter_topology,datacenter,DC-AGG-SW-01,True,10.107.1.6,DC Aggregation
enterprise_v3_0007::DC-SRV-01,enterprise_v3_0007,train,DC-SRV-01,server,datacenter_topology,datacenter,DC-SRV-01,False,10.107.1.7,DC Compute
enterprise_v3_0007::DC-SRV-02,enterprise_v3_0007,train,DC-SRV-02,server,datacenter_topology,datacenter,DC-SRV-02,False,10.107.1.8,DC Compute
enterprise_v3_0007::DC-SRV-03,enterprise_v3_0007,train,DC-SRV-03,server,datacenter_topology,datacenter,DC-SRV-03,False,10.107.1.9,DC Compute
enterprise_v3_0007::APP-LB-01,enterprise_v3_0007,train,APP-LB-01,load_balancer,app_db_topology,app_db,APP-LB-01,False,10.207.1.2,App Ingress
enterprise_v3_0007::APP-01,enterprise_v3_0007,train,APP-01,server,app_db_topology,app_db,APP-01,False,10.207.1.3,App Tier
enterprise_v3_0007::APP-02,enterprise_v3_0007,train,APP-02,server,app_db_topology,app_db,APP-02,False,10.207.1.4,App Tier
enterprise_v3_0007::APP-03,enterprise_v3_0007,train,APP-03,server,app_db_topology,app_db,APP-03,False,10.207.1.5,App Tier
enterprise_v3_0007::SERVICE-API-01,enterprise_v3_0007,train,SERVICE-API-01,service,app_db_topology,app_db,SERVICE-API-01,False,10.207.1.6,App Tier
enterprise_v3_0007::DB-MASTER,enterprise_v3_0007,train,DB-MASTER,database,app_db_topology,app_db,DB-MASTER,False,10.207.1.7,DB Tier
enterprise_v3_0007::DB-CACHE-01,enterprise_v3_0007,train,DB-CACHE-01,server,app_db_topology,app_db,DB-CACHE-01,False,10.207.1.8,DB Tier
enterprise_v3_0007::DB-REPLICA-01,enterprise_v3_0007,train,DB-REPLICA-01,database,app_db_topology,app_db,DB-REPLICA-01,False,10.207.1.9,DB Tier
enterprise_v3_0008::BR-RTR-01,enterprise_v3_0008,train,BR-RTR-01,router,branch_topology,branch,BR-RTR-01,True,10.8.1.1,Branch Edge
enterprise_v3_0008::BR-FW-01,enterprise_v3_0008,train,BR-FW-01,firewall,branch_topology,branch,BR-FW-01,False,10.8.1.2,Branch Edge
enterprise_v3_0008::BR-SW-01,enterprise_v3_0008,train,BR-SW-01,switch,branch_topology,branch,BR-SW-01,False,10.8.1.3,Branch LAN
enterprise_v3_0008::BR-APP-01,enterprise_v3_0008,train,BR-APP-01,server,branch_topology,branch,BR-APP-01,True,10.8.1.4,Branch Apps
enterprise_v3_0008::BR-WRK-01,enterprise_v3_0008,train,BR-WRK-01,server,branch_topology,branch,BR-WRK-01,False,10.8.1.5,Branch LAN
enterprise_v3_0008::BR-WRK-02,enterprise_v3_0008,train,BR-WRK-02,server,branch_topology,branch,BR-WRK-02,False,10.8.1.6,Branch LAN
enterprise_v3_0008::BR-WRK-03,enterprise_v3_0008,train,BR-WRK-03,server,branch_topology,branch,BR-WRK-03,False,10.8.1.7,Branch LAN
enterprise_v3_0008::WAN-MPLS-CORE,enterprise_v3_0008,train,WAN-MPLS-CORE,cloud_or_wan,branch_topology,branch,WAN-MPLS-CORE,True,,WAN
enterprise_v3_0008::WAN-ISP-01,enterprise_v3_0008,train,WAN-ISP-01,cloud_or_wan,wan_topology,wan,WAN-ISP-01,False,172.16.8.1,Internet/ISP
enterprise_v3_0008::WAN-ISP-02,enterprise_v3_0008,train,WAN-ISP-02,cloud_or_wan,wan_topology,wan,WAN-ISP-02,False,172.16.8.2,Internet/ISP
enterprise_v3_0008::WAN-PE-01,enterprise_v3_0008,train,WAN-PE-01,router,wan_topology,wan,WAN-PE-01,False,172.16.8.4,WAN PE
enterprise_v3_0008::WAN-PE-02,enterprise_v3_0008,train,WAN-PE-02,router,wan_topology,wan,WAN-PE-02,False,172.16.8.5,WAN PE
enterprise_v3_0008::DC-RTR-01,enterprise_v3_0008,train,DC-RTR-01,router,wan_topology,wan,DC-RTR-01,True,,DC Edge
enterprise_v3_0008::DC-FW-01,enterprise_v3_0008,train,DC-FW-01,firewall,wan_topology,wan,DC-FW-01,True,,DC Edge
enterprise_v3_0008::DC-FW-02,enterprise_v3_0008,train,DC-FW-02,firewall,datacenter_topology,datacenter,DC-FW-02,False,10.108.1.2,DC Edge
enterprise_v3_0008::DC-CORE-SW-01,enterprise_v3_0008,train,DC-CORE-SW-01,switch,datacenter_topology,datacenter,DC-CORE-SW-01,True,10.108.1.4,DC Core
enterprise_v3_0008::DC-CORE-SW-02,enterprise_v3_0008,train,DC-CORE-SW-02,switch,datacenter_topology,datacenter,DC-CORE-SW-02,False,10.108.1.5,DC Core
enterprise_v3_0008::DC-AGG-SW-01,enterprise_v3_0008,train,DC-AGG-SW-01,switch,datacenter_topology,datacenter,DC-AGG-SW-01,True,10.108.1.6,DC Aggregation
enterprise_v3_0008::DC-SRV-01,enterprise_v3_0008,train,DC-SRV-01,server,datacenter_topology,datacenter,DC-SRV-01,False,10.108.1.7,DC Compute
enterprise_v3_0008::DC-SRV-02,enterprise_v3_0008,train,DC-SRV-02,server,datacenter_topology,datacenter,DC-SRV-02,False,10.108.1.8,DC Compute
enterprise_v3_0008::DC-SRV-03,enterprise_v3_0008,train,DC-SRV-03,server,datacenter_topology,datacenter,DC-SRV-03,False,10.108.1.9,DC Compute
enterprise_v3_0008::DC-SRV-04,enterprise_v3_0008,train,DC-SRV-04,server,datacenter_topology,datacenter,DC-SRV-04,False,10.108.1.10,DC Compute
enterprise_v3_0008::DC-SRV-05,enterprise_v3_0008,train,DC-SRV-05,server,datacenter_topology,datacenter,DC-SRV-05,False,10.108.1.11,DC Compute
enterprise_v3_0008::APP-LB-01,enterprise_v3_0008,train,APP-LB-01,load_balancer,app_db_topology,app_db,APP-LB-01,False,10.208.1.2,App Ingress
enterprise_v3_0008::APP-01,enterprise_v3_0008,train,APP-01,server,app_db_topology,app_db,APP-01,True,10.208.1.3,App Tier
enterprise_v3_0008::APP-02,enterprise_v3_0008,train,APP-02,server,app_db_topology,app_db,APP-02,False,10.208.1.4,App Tier
enterprise_v3_0008::SERVICE-API-01,enterprise_v3_0008,train,SERVICE-API-01,service,app_db_topology,app_db,SERVICE-API-01,False,10.208.1.5,App Tier
enterprise_v3_0008::DB-MASTER,enterprise_v3_0008,train,DB-MASTER,database,app_db_topology,app_db,DB-MASTER,False,10.208.1.6,DB Tier
enterprise_v3_0008::DB-CACHE-01,enterprise_v3_0008,train,DB-CACHE-01,server,app_db_topology,app_db,DB-CACHE-01,False,10.208.1.7,DB Tier
enterprise_v3_0008::DB-REPLICA-01,enterprise_v3_0008,train,DB-REPLICA-01,database,app_db_topology,app_db,DB-REPLICA-01,False,10.208.1.8,DB Tier
enterprise_v3_0008::DB-REPLICA-02,enterprise_v3_0008,train,DB-REPLICA-02,database,app_db_topology,app_db,DB-REPLICA-02,False,10.208.1.9,DB Tier
enterprise_v3_0008::IAM-01,enterprise_v3_0008,train,IAM-01,service,app_db_topology,app_db,IAM-01,True,,Shared Services
enterprise_v3_0008::DNS-01,enterprise_v3_0008,train,DNS-01,service,app_db_topology,app_db,DNS-01,True,,Shared Services
enterprise_v3_0008::AD-01,enterprise_v3_0008,train,AD-01,service,shared_services_topology,shared_services,AD-01,False,10.255.0.1,Identity
enterprise_v3_0008::NTP-01,enterprise_v3_0008,train,NTP-01,service,shared_services_topology,shared_services,NTP-01,False,10.255.0.4,DNS/NTP
enterprise_v3_0008::MON-01,enterprise_v3_0008,train,MON-01,service,shared_services_topology,shared_services,MON-01,False,10.255.0.5,Monitoring
enterprise_v3_0008::SYSLOG-01,enterprise_v3_0008,train,SYSLOG-01,server,shared_services_topology,shared_services,SYSLOG-01,False,10.255.0.6,Logging
enterprise_v3_0009::BR-RTR-01,enterprise_v3_0009,train,BR-RTR-01,router,branch_topology,branch,BR-RTR-01,True,10.9.1.1,Branch Edge
enterprise_v3_0009::BR-FW-01,enterprise_v3_0009,train,BR-FW-01,firewall,branch_topology,branch,BR-FW-01,False,10.9.1.2,Branch Edge
enterprise_v3_0009::BR-SW-01,enterprise_v3_0009,train,BR-SW-01,switch,branch_topology,branch,BR-SW-01,False,10.9.1.3,Branch LAN
enterprise_v3_0009::BR-APP-01,enterprise_v3_0009,train,BR-APP-01,server,branch_topology,branch,BR-APP-01,True,10.9.1.4,Branch Apps
enterprise_v3_0009::BR-WRK-01,enterprise_v3_0009,train,BR-WRK-01,server,branch_topology,branch,BR-WRK-01,False,10.9.1.5,Branch LAN
enterprise_v3_0009::BR-WRK-02,enterprise_v3_0009,train,BR-WRK-02,server,branch_topology,branch,BR-WRK-02,False,10.9.1.6,Branch LAN
enterprise_v3_0009::BR-WRK-03,enterprise_v3_0009,train,BR-WRK-03,server,branch_topology,branch,BR-WRK-03,False,10.9.1.7,Branch LAN
enterprise_v3_0009::WAN-MPLS-CORE,enterprise_v3_0009,train,WAN-MPLS-CORE,cloud_or_wan,branch_topology,branch,WAN-MPLS-CORE,True,,WAN
enterprise_v3_0009::WAN-ISP-01,enterprise_v3_0009,train,WAN-ISP-01,cloud_or_wan,wan_topology,wan,WAN-ISP-01,False,172.16.9.1,Internet/ISP
enterprise_v3_0009::WAN-ISP-02,enterprise_v3_0009,train,WAN-ISP-02,cloud_or_wan,wan_topology,wan,WAN-ISP-02,False,172.16.9.2,Internet/ISP
enterprise_v3_0009::WAN-PE-01,enterprise_v3_0009,train,WAN-PE-01,router,wan_topology,wan,WAN-PE-01,False,172.16.9.4,WAN PE
enterprise_v3_0009::WAN-PE-02,enterprise_v3_0009,train,WAN-PE-02,router,wan_topology,wan,WAN-PE-02,False,172.16.9.5,WAN PE
enterprise_v3_0009::DC-RTR-01,enterprise_v3_0009,train,DC-RTR-01,router,wan_topology,wan,DC-RTR-01,True,,DC Edge
enterprise_v3_0009::DC-FW-01,enterprise_v3_0009,train,DC-FW-01,firewall,wan_topology,wan,DC-FW-01,True,,DC Edge
enterprise_v3_0009::DC-FW-02,enterprise_v3_0009,train,DC-FW-02,firewall,datacenter_topology,datacenter,DC-FW-02,False,10.109.1.2,DC Edge
enterprise_v3_0009::DC-CORE-SW-01,enterprise_v3_0009,train,DC-CORE-SW-01,switch,datacenter_topology,datacenter,DC-CORE-SW-01,True,10.109.1.4,DC Core
enterprise_v3_0009::DC-CORE-SW-02,enterprise_v3_0009,train,DC-CORE-SW-02,switch,datacenter_topology,datacenter,DC-CORE-SW-02,False,10.109.1.5,DC Core
enterprise_v3_0009::DC-AGG-SW-01,enterprise_v3_0009,train,DC-AGG-SW-01,switch,datacenter_topology,datacenter,DC-AGG-SW-01,True,10.109.1.6,DC Aggregation
enterprise_v3_0009::DC-SRV-01,enterprise_v3_0009,train,DC-SRV-01,server,datacenter_topology,datacenter,DC-SRV-01,False,10.109.1.7,DC Compute
enterprise_v3_0009::DC-SRV-02,enterprise_v3_0009,train,DC-SRV-02,server,datacenter_topology,datacenter,DC-SRV-02,False,10.109.1.8,DC Compute
enterprise_v3_0009::DC-SRV-03,enterprise_v3_0009,train,DC-SRV-03,server,datacenter_topology,datacenter,DC-SRV-03,False,10.109.1.9,DC Compute
enterprise_v3_0009::APP-LB-01,enterprise_v3_0009,train,APP-LB-01,load_balancer,app_db_topology,app_db,APP-LB-01,False,10.209.1.2,App Ingress
enterprise_v3_0009::APP-01,enterprise_v3_0009,train,APP-01,server,app_db_topology,app_db,APP-01,True,10.209.1.3,App Tier
enterprise_v3_0009::APP-02,enterprise_v3_0009,train,APP-02,server,app_db_topology,app_db,APP-02,False,10.209.1.4,App Tier
